County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Latitude,Longitude,Last_Update
New York,New York,104410,5695,6898,531,0.0660665,40.71455,-74.00714,2020-04-12 22:38 EDT
Nassau,New York,23553,969,846,54,0.035919,40.7416523,-73.58899620000001,2020-04-12 22:38 EDT
Suffolk,New York,20934,613,518,60,0.024744400000000003,40.8773281,-72.85898040000001,2020-04-12 22:38 EDT
Westchester,New York,19313,584,511,50,0.0264589,41.163197600000004,-73.7560629,2020-04-12 22:38 EDT
Rockland,New York,7721,244,200,0,0.0259034,41.152374,-74.0240103,2020-04-12 22:38 EDT
Orange,New York,5027,52,145,0,0.0288442,41.4020682,-74.30559570000001,2020-04-12 22:38 EDT
Dutchess,New York,1838,94,13,1,0.0070729,41.7647751,-73.7428168,2020-04-12 22:38 EDT
Erie,New York,1624,66,61,4,0.0375616,42.7638212,-78.7322497,2020-04-12 22:38 EDT
Monroe,New York,798,31,50,10,0.0626566,43.1460428,-77.69674909999999,2020-04-12 22:38 EDT
Ulster,New York,655,0,11,0,0.0167939,41.95986,-73.99033,2020-04-12 22:38 EDT
Putnam,New York,507,0,7,0,0.0138067,41.426534499999995,-73.7494999,2020-04-12 22:38 EDT
Onondaga,New York,494,13,9,0,0.018218599999999998,43.004870000000004,-76.1836,2020-04-12 22:38 EDT
Albany,New York,478,32,12,0,0.025104599999999998,42.65155,-73.75520999999999,2020-04-12 22:38 EDT
Sullivan,New York,358,18,7,0,0.019553099999999997,41.7163135,-74.7681108,2020-04-12 22:38 EDT
Schenectady,New York,199,5,7,0,0.0351759,42.81238,-73.94122,2020-04-12 22:38 EDT
Saratoga,New York,196,9,4,0,0.020408199999999998,43.06974,-73.63661,2020-04-12 22:38 EDT
Oneida,New York,195,12,3,0,0.0153846,43.243065,-75.425836,2020-04-12 22:38 EDT
Niagara,New York,194,0,4,0,0.020618599999999997,43.1999815,-78.74522259999999,2020-04-12 22:38 EDT
Steuben,New York,147,0,11,1,0.0748299,42.2678268,-77.383826,2020-04-12 22:38 EDT
Broome,New York,126,5,7,1,0.055555600000000004,42.160218,-75.8196459,2020-04-12 22:38 EDT
Tompkins,New York,113,0,0,0,0.0,42.449335,-76.4706436,2020-04-12 22:38 EDT
Madison,New York,105,0,3,0,0.0285714,42.9129075,-75.669789,2020-04-12 22:38 EDT
Rensselaer,New York,102,0,5,0,0.049019599999999997,42.7108626,-73.5097379,2020-04-12 22:38 EDT
St. Lawrence,New York,88,0,0,0,0.0,44.17727,-76.16771999999999,2020-04-12 22:38 EDT
Columbia,New York,87,0,8,1,0.091954,42.2500108,-73.6318613,2020-04-12 22:38 EDT
Genesee,New York,70,0,1,0,0.0142857,43.0009402,-78.1936949,2020-04-12 22:38 EDT
Chenango,New York,63,2,0,0,0.0,42.493494399999996,-75.61153709999999,2020-04-12 22:38 EDT
Chemung,New York,60,0,1,0,0.0166667,42.1411881,-76.76001059999999,2020-04-12 22:38 EDT
Ontario,New York,57,1,0,0,0.0,42.852889399999995,-77.299811,2020-04-12 22:38 EDT
Jefferson,New York,46,2,0,0,0.0,44.0410342,-75.9122553,2020-04-12 22:38 EDT
Warren,New York,46,2,0,0,0.0,43.5592099,-73.8588116,2020-04-12 22:38 EDT
Greene,New York,44,1,0,0,0.0,42.27654570000001,-74.12261590000001,2020-04-12 22:38 EDT
Clinton,New York,43,0,2,0,0.0465116,44.7904,-73.6006,2020-04-12 22:38 EDT
Otsego,New York,43,0,1,0,0.0232558,42.6337375,-75.0325623,2020-04-12 22:38 EDT
Oswego,New York,42,0,2,0,0.047619,43.436525700000004,-76.149244,2020-04-12 22:38 EDT
Wayne,New York,42,0,0,0,0.0,42.474131,-77.09816,2020-04-12 22:38 EDT
Delaware,New York,39,0,3,0,0.07692310000000001,42.198043299999995,-74.966352,2020-04-12 22:38 EDT
Herkimer,New York,37,0,3,0,0.0810811,43.0259,-74.98433,2020-04-12 22:38 EDT
Livingston,New York,34,0,3,1,0.0882353,42.728083500000004,-77.7754386,2020-04-12 22:38 EDT
Washington,New York,34,2,1,0,0.0294118,43.312271100000004,-73.4309623,2020-04-12 22:38 EDT
Cayuga,New York,31,0,1,0,0.0322581,42.921452,-76.54917490000001,2020-04-12 22:38 EDT
Wyoming,New York,31,0,1,0,0.0322581,42.7024266,-78.22443259999999,2020-04-12 22:38 EDT
Montgomery,New York,29,0,1,0,0.0344828,42.90229179999999,-74.4396009,2020-04-12 22:38 EDT
Cattaraugus,New York,28,9,0,0,0.0,42.2485958,-78.678812,2020-04-12 22:38 EDT
Allegany,New York,26,0,1,0,0.0384615,42.2573979,-78.02755440000001,2020-04-12 22:38 EDT
Orleans,New York,25,1,0,0,0.0,43.2521006,-78.2312468,2020-04-12 22:38 EDT
